username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ShepherdKawara;2019-01-03 17:57;0;1;"Man city 0-1 Liverpool";;;;"1080855742595379200";https://twitter.com/ShepherdKawara/status/1080855742595379200
Zimbabwe_unite;2019-01-03 17:56;0;0;"Liverpool 1-Man City 3 Most goals in 2nd half";;;;"1080855449690345473";https://twitter.com/Zimbabwe_unite/status/1080855449690345473
calvinPasonz01;2019-01-03 17:49;0;0;"Three goals";;;;"1080853726225682432";https://twitter.com/calvinPasonz01/status/1080853726225682432
meluchiwashira;2019-01-03 17:49;0;0;"1st half 0 0 then full time man city 0 liverpool 1";;;;"1080853542087389184";https://twitter.com/meluchiwashira/status/1080853542087389184
Maxwell22804163;2019-01-03 17:45;0;0;"4 goals to be scored and more goals in the second half";;;;"1080852636285440000";https://twitter.com/Maxwell22804163/status/1080852636285440000
dome_sc_deep;2019-01-03 17:45;0;0;"Total number of goals 3 2nd half more goals";;;;"1080852625069887488";https://twitter.com/dome_sc_deep/status/1080852625069887488
maswedza;2019-01-03 17:44;0;0;"5 goals in total. 3-2 in favor of Liverpool. Most goals in second half.";;;;"1080852501342101504";https://twitter.com/maswedza/status/1080852501342101504
AsherLiberty;2019-01-03 17:43;0;0;"4 (second half with most goals)";;;;"1080852112257548288";https://twitter.com/AsherLiberty/status/1080852112257548288
ChigombeJustice;2019-01-03 17:43;0;0;"5 goals in total with more goals second half";;;;"1080852083446894592";https://twitter.com/ChigombeJustice/status/1080852083446894592
hondodzepasi;2019-01-03 17:43;0;0;"Man Shity 1:3 Liverpool";;;;"1080852069660135429";https://twitter.com/hondodzepasi/status/1080852069660135429
Knkalagmailcom2;2019-01-03 17:42;1;1;"Number of goals 5 Most goals scored on second half Man city 2-3 Liverpool";;;;"1080851911383941120";https://twitter.com/Knkalagmailcom2/status/1080851911383941120
KanokangaCliff;2019-01-03 17:41;0;1;"Mancity 2 - Liverpool 4. 2 goals fist half 4 goals second half.";;;;"1080851620043345920";https://twitter.com/KanokangaCliff/status/1080851620043345920
marley_donga;2019-01-03 17:41;0;0;"Liver pool 2( fast half)_1(second half )Mancity";;;;"1080851587894071297";https://twitter.com/marley_donga/status/1080851587894071297
NyabaniRegai;2019-01-03 17:41;0;0;"1 st half..total goals will be 3";;;;"1080851559871901696";https://twitter.com/NyabaniRegai/status/1080851559871901696
PBChifumuro;2019-01-03 17:40;0;0;"Total goals 6 2nd half";;;;"1080851477428604928";https://twitter.com/PBChifumuro/status/1080851477428604928
kelvinsk7;2019-01-03 17:40;0;0;"4 goals to be scored by both teams most goals in the 2nd half";;;;"1080851436022435841";https://twitter.com/kelvinsk7/status/1080851436022435841
Faffy77593803;2019-01-03 17:40;0;0;"If the wallet is ecocash You can simply dial*151*8#";;;#;"1080851392758276098";https://twitter.com/Faffy77593803/status/1080851392758276098
macchapuma;2019-01-03 17:39;0;0;"4 goals most in first half";;;;"1080851269844119553";https://twitter.com/macchapuma/status/1080851269844119553
Sa_Cassy11;2019-01-03 17:37;0;0;"Liverpool 4 man city 1";;;;"1080850619265634305";https://twitter.com/Sa_Cassy11/status/1080850619265634305
NyakunuZimunya;2019-01-03 17:37;0;0;"Man city 0 - 4 Liverpool 1st Half Man City 0-2 Liverpool";;;;"1080850608943439873";https://twitter.com/NyakunuZimunya/status/1080850608943439873
ChananukaM;2019-01-03 17:35;0;0;"Total goals 3 and 2nd half has more goals";;;;"1080850250372448257";https://twitter.com/ChananukaM/status/1080850250372448257
mugariri_sam;2019-01-03 17:35;0;0;"6 goals and first half to witness more goals";;;;"1080850045510008832";https://twitter.com/mugariri_sam/status/1080850045510008832
SizolwenkosiM;2019-01-03 17:34;0;0;"Liverpool 3-1Mancity";;;;"1080850008340160512";https://twitter.com/SizolwenkosiM/status/1080850008340160512
jeff_nyajena;2019-01-03 17:34;0;0;"3first half goals. 5goals in totslt";;;;"1080849997179088896";https://twitter.com/jeff_nyajena/status/1080849997179088896
donpabloe7;2019-01-03 17:34;0;0;"Man city 2- Liverpool 2 . Most goals second half";;;;"1080849991432880128";https://twitter.com/donpabloe7/status/1080849991432880128
UncleWill14;2019-01-03 17:31;0;0;"Liverpool 2 - 1 Manchester City";;;;"1080849203545497602";https://twitter.com/UncleWill14/status/1080849203545497602
Christwishes;2019-01-03 17:30;0;0;"2:1 in favor of man city";;;;"1080848878247780352";https://twitter.com/Christwishes/status/1080848878247780352
anesu_muritz;2019-01-03 17:30;0;0;"Liverpool 2-1 Manchester City";;;;"1080848862045192192";https://twitter.com/anesu_muritz/status/1080848862045192192
eddymaro;2019-01-03 17:29;0;0;"5 goals will be scored in total Second half with most goals";;;;"1080848715215183874";https://twitter.com/eddymaro/status/1080848715215183874
albertndagu;2019-01-03 17:29;0;1;"I goal in the 2nd half by Mancity to win it";;;;"1080848591974027266";https://twitter.com/albertndagu/status/1080848591974027266
macchapuma;2019-01-03 17:28;0;0;"Liv3-mancity1 first half to witness many goals";;;;"1080848384284602368";https://twitter.com/macchapuma/status/1080848384284602368
RiyoTinotenda10;2019-01-03 17:28;1;2;"3goal total 1 goal first half";;;;"1080848309764456448";https://twitter.com/RiyoTinotenda10/status/1080848309764456448
MRKAAAAAAAAAAAY;2019-01-03 17:28;0;1;"Man City 1 - Liverpool 0 First Half goal by B. Silva Assist Kun";;;;"1080848276931387398";https://twitter.com/MRKAAAAAAAAAAAY/status/1080848276931387398
brianflatface1;2019-01-03 17:27;0;0;"@CBZHoldings @263Chat and @ZiFMStereo Liverpool 3 mancity 2 second half to have more goals";;@CBZHoldings @263Chat @ZiFMStereo;;"1080848212695699456";https://twitter.com/brianflatface1/status/1080848212695699456
TinasheAnafi;2019-01-03 17:27;0;1;"1 goal In favour of Manchester City in the 1st half. Game will end 1-0 in favour of City";;;;"1080848165673320453";https://twitter.com/TinasheAnafi/status/1080848165673320453
Gerald57171516;2019-01-03 17:27;0;0;"Man city 4,Liverpool 1 most goals second half";;;;"1080848135533010945";https://twitter.com/Gerald57171516/status/1080848135533010945
StanfordMadzora;2019-01-03 17:27;0;0;"3 2 in favour of man city and most goals in the second half";;;;"1080848109389910016";https://twitter.com/StanfordMadzora/status/1080848109389910016
dell9898;2019-01-03 17:27;0;0;"5 goals, most goals first half";;;;"1080848067237199873";https://twitter.com/dell9898/status/1080848067237199873
Sh3ltz;2019-01-03 17:27;0;0;"5 Second half";;;;"1080848039437389824";https://twitter.com/Sh3ltz/status/1080848039437389824
patriot_african;2019-01-03 17:26;0;0;"3 goals first half";;;;"1080847916275777536";https://twitter.com/patriot_african/status/1080847916275777536
eddingtonsiys;2019-01-03 17:26;0;0;"3 goals and the most in the second half";;;;"1080847844792246272";https://twitter.com/eddingtonsiys/status/1080847844792246272
AlphaFemale263;2019-01-03 17:26;0;0;"Mancity 1 vs 3 liverpool";;;;"1080847771958210560";https://twitter.com/AlphaFemale263/status/1080847771958210560
CuthbertNyamad4;2019-01-03 17:25;0;0;"3 goal #PartnersInSport";;;#PartnersInSport;"1080847721630707718";https://twitter.com/CuthbertNyamad4/status/1080847721630707718
robwatenga;2019-01-03 17:25;0;0;"2 goals first half Total 3 goals full time Liverpool wins 2 -1";;;;"1080847641049743362";https://twitter.com/robwatenga/status/1080847641049743362
moyo_ngumkristu;2019-01-03 17:25;0;0;"5 goals and it’s the 2nd half";;;;"1080847639313334272";https://twitter.com/moyo_ngumkristu/status/1080847639313334272
DotBYO;2019-01-03 17:24;0;0;"Manchester City 1- Iiverpool 1 2 goals full time";;;;"1080847479367745536";https://twitter.com/DotBYO/status/1080847479367745536
doughtndiweni;2019-01-03 17:24;0;1;"Four goals, and most will be scored second half";;;;"1080847448648630272";https://twitter.com/doughtndiweni/status/1080847448648630272
Simbara18167868;2019-01-03 17:24;0;0;"Total 4 Man city 3-liverpool 1 1 first half 3 2nd half";;;;"1080847296340938753";https://twitter.com/Simbara18167868/status/1080847296340938753
Silver43079543;2019-01-03 17:24;0;0;"Liverpool 3 man city 2";;;;"1080847255043739648";https://twitter.com/Silver43079543/status/1080847255043739648
AndyZimbo;2019-01-03 17:23;0;0;"5 goals in total 3 scored in the first half";;;;"1080847040345767937";https://twitter.com/AndyZimbo/status/1080847040345767937
siziledhlamini;2019-01-03 17:22;0;0;"1-1 all draw";;;;"1080846824594915330";https://twitter.com/siziledhlamini/status/1080846824594915330
SikhoXozumti;2019-01-03 17:22;0;0;"4 goals total, 2 in the first Half 2 in the 2nd Half.";;;;"1080846766331883520";https://twitter.com/SikhoXozumti/status/1080846766331883520
kudaaustin;2019-01-03 17:21;0;0;"Total goals 4";;;;"1080846694055637000";https://twitter.com/kudaaustin/status/1080846694055637000
tinochax;2019-01-03 17:21;0;0;"Maximum of 3 goals";;;;"1080846674115944448";https://twitter.com/tinochax/status/1080846674115944448
Stiflergan;2019-01-03 17:21;0;0;"Manchester city3 Liverpool 1 2goals first half";;;;"1080846610484076550";https://twitter.com/Stiflergan/status/1080846610484076550
tinochax;2019-01-03 17:21;0;0;"Man city 2-1 liverpool";;;;"1080846553751961605";https://twitter.com/tinochax/status/1080846553751961605
TaleMagara;2019-01-03 17:19;0;0;"Liverpool 3-1 city 1 mane to score.";;;;"1080846198628630528";https://twitter.com/TaleMagara/status/1080846198628630528
it4yi;2019-01-03 17:16;0;0;"5, 2nd Half";;;;"1080845273038012416";https://twitter.com/it4yi/status/1080845273038012416
